template,pair_id,Seed,I_start,I_goal,tau0,success,reason,Policy,mode,tau_used,tau_gap,tau_star,tau_request,PolicyTemplate
bottleneck,58,1,0.85,0.90859375,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,59,1,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
culdesac,0,1,0.90859375,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,1,1,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,2,1,0.85,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,3,1,0.8723214285714286,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,4,1,0.90859375,0.8723214285714286,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,5,1,0.85,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,6,1,0.85,0.9,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,7,1,0.85,0.8723214285714286,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,8,1,0.85,0.8723214285714286,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,9,1,0.94375,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,10,1,0.90859375,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,11,1,0.90859375,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,12,1,0.85,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,13,1,0.0,0.85,0.8,0,goal violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,14,1,0.85,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,15,1,0.0,0.85,0.8,0,goal violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,16,1,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,17,1,0.8723214285714286,0.8723214285714286,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,18,1,0.85,0.9,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,19,1,0.8723214285714286,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,20,1,0.0,0.85,0.8,0,goal violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,21,1,0.8723214285714286,0.0223214285714285,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,22,1,0.0,0.90859375,0.8,0,goal violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,23,1,0.0,0.85,0.8,0,goal violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,24,1,0.85,0.8723214285714286,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,25,1,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,26,1,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,27,1,0.85,0.90859375,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,28,1,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,29,1,0.0,0.85,0.8,0,goal violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,30,1,0.8723214285714286,0.8723214285714286,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,31,1,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,32,1,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,33,1,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,34,1,0.0,0.85,0.8,0,goal violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,35,1,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,36,1,0.8996323529411765,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,37,1,0.85,0.8723214285714286,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,38,1,0.8723214285714286,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,39,1,0.8723214285714286,0.8723214285714286,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,40,1,0.8723214285714286,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,41,1,0.90859375,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,42,1,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,43,1,0.85,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,44,1,0.0,0.90859375,0.8,0,goal violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,45,1,0.0,0.85,0.8,0,goal violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,46,1,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,47,1,0.90859375,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,48,1,0.85,0.8723214285714286,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,49,1,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,50,1,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,51,1,0.85,0.94375,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,52,1,0.0,0.85,0.8,0,goal violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,53,1,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,54,1,0.90859375,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,55,1,0.85,0.9,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,56,1,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,57,1,0.0,0.0,0.8,1,ok,fixed,,,,,,fixed__culdesac
culdesac,58,1,0.0,0.0,0.8,1,ok,fixed,,,,,,fixed__culdesac
culdesac,59,1,0.9,0.8723214285714286,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
noisy_corridor,0,1,0.90859375,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,1,1,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,2,1,0.85,0.8996323529411765,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,3,1,0.8723214285714286,0.78,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,4,1,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,5,1,0.0,0.85,0.8,0,goal violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,6,1,0.0,0.85,0.8,0,goal violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,7,1,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,8,1,0.36,0.0,0.8,1,ok,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,9,1,0.0,0.85,0.8,0,goal violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,10,1,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,11,1,0.85,0.90859375,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,12,1,0.8723214285714286,0.8400000000000001,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,13,1,0.0,0.0,0.8,0,no path under irreversibility constraint,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,14,1,0.8996323529411765,0.90859375,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,15,1,0.85,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,16,1,0.90859375,0.54,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,17,1,0.85,0.90859375,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,18,1,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,19,1,0.0,0.85,0.8,0,goal violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,20,1,0.85,0.8400000000000001,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,21,1,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,22,1,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,23,1,0.90859375,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,24,1,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,25,1,0.85,0.8723214285714286,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,26,1,0.85,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,27,1,0.85,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,28,1,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,29,1,0.90859375,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,30,1,0.0,0.85,0.8,0,goal violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,31,1,0.8723214285714286,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,32,1,0.0,0.85,0.8,0,goal violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,33,1,0.85,0.66,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,34,1,0.85,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,35,1,0.8723214285714286,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,36,1,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,37,1,0.85,0.90859375,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,38,1,0.0,0.0,0.8,0,no path under irreversibility constraint,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,39,1,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,40,1,0.85,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,41,1,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,42,1,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,43,1,0.78,0.8400000000000001,0.8,0,goal violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,44,1,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,45,1,0.0,0.85,0.8,0,goal violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,46,1,0.85,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,47,1,0.90859375,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,48,1,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,49,1,0.8723214285714286,0.8723214285714286,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,50,1,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,51,1,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,52,1,0.8723214285714286,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,53,1,0.66,0.85,0.8,0,goal violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,54,1,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,55,1,0.85,0.90859375,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,56,1,0.85,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,57,1,0.85,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,58,1,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
noisy_corridor,59,1,0.8400000000000001,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__noisy_corridor
bottleneck,0,2,0.85,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,1,2,0.8723214285714286,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,2,2,0.0,0.85,0.8,0,goal violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,3,2,0.85,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,4,2,0.85,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,5,2,0.85,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,6,2,0.85,0.90859375,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,7,2,0.6,0.0,0.8,0,no path under irreversibility constraint,fixed,,,,,,fixed__bottleneck
bottleneck,8,2,0.0,0.0,0.8,0,no path under irreversibility constraint,fixed,,,,,,fixed__bottleneck
bottleneck,9,2,0.0,0.85,0.8,0,goal violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,10,2,0.95,0.95,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,11,2,0.90859375,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,12,2,0.95,0.95,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,13,2,0.90859375,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,14,2,0.85,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,15,2,0.85,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,16,2,0.85,0.90859375,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,17,2,0.85,0.95,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,18,2,0.0,0.95,0.8,0,goal violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,19,2,0.90859375,0.95,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,20,2,0.85,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,21,2,0.0,0.0,0.8,1,ok,fixed,,,,,,fixed__bottleneck
bottleneck,22,2,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,23,2,0.0,0.8723214285714286,0.8,0,goal violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,24,2,0.85,0.95,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,25,2,0.0,0.85,0.8,0,goal violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,26,2,0.8723214285714286,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,27,2,0.85,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,28,2,0.0,0.85,0.8,0,goal violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,29,2,0.0,0.85,0.8,0,goal violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,30,2,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,31,2,0.85,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,32,2,0.90859375,0.95,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,33,2,0.90859375,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,34,2,0.8723214285714286,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,35,2,0.85,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,36,2,0.85,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,37,2,0.8723214285714286,0.90859375,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,38,2,0.85,0.90859375,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,39,2,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,40,2,0.85,0.90859375,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,41,2,0.8723214285714286,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,42,2,0.0,0.85,0.8,0,goal violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,43,2,0.95,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,44,2,0.90859375,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,45,2,0.8723214285714286,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,46,2,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,47,2,0.90859375,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,48,2,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,49,2,0.85,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,50,2,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,51,2,0.85,0.95,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,52,2,0.95,0.95,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,53,2,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,54,2,0.95,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,55,2,0.0,0.0,0.8,1,ok,fixed,,,,,,fixed__bottleneck
bottleneck,56,2,0.85,0.95,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,57,2,0.95,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,58,2,0.85,0.90859375,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
bottleneck,59,2,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__bottleneck
culdesac,0,2,0.90859375,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,1,2,0.85,0.85,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,2,2,0.85,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,3,2,0.8723214285714286,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,4,2,0.90859375,0.8723214285714286,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
culdesac,5,2,0.85,0.0,0.8,0,start violates irreversibility threshold,fixed,,,,,,fixed__culdesac
