thr,FPR,TPR,TP,FP,TN,FN
1.816067025037231275e+00,1.712500000000000133e-01,7.111764705882352988e-01,3.627000000000000000e+03,4.110000000000000000e+02,1.989000000000000000e+03,1.473000000000000000e+03
1.819677138880817058e+00,1.683333333333333348e-01,7.076470588235294068e-01,3.609000000000000000e+03,4.040000000000000000e+02,1.996000000000000000e+03,1.491000000000000000e+03
1.824222196380181682e+00,1.662500000000000089e-01,7.037254901960784403e-01,3.589000000000000000e+03,3.990000000000000000e+02,2.001000000000000000e+03,1.511000000000000000e+03
1.828426940829663172e+00,1.633333333333333304e-01,7.001960784313725483e-01,3.571000000000000000e+03,3.920000000000000000e+02,2.008000000000000000e+03,1.529000000000000000e+03
1.833022867202757311e+00,1.604166666666666796e-01,6.966666666666666563e-01,3.553000000000000000e+03,3.850000000000000000e+02,2.015000000000000000e+03,1.547000000000000000e+03
1.837024396143533300e+00,1.587500000000000022e-01,6.925490196078430971e-01,3.532000000000000000e+03,3.810000000000000000e+02,2.019000000000000000e+03,1.568000000000000000e+03
1.841564433677053358e+00,1.549999999999999989e-01,6.894117647058823906e-01,3.516000000000000000e+03,3.720000000000000000e+02,2.028000000000000000e+03,1.584000000000000000e+03
1.846060935516646628e+00,1.516666666666666718e-01,6.860784313725489802e-01,3.499000000000000000e+03,3.640000000000000000e+02,2.036000000000000000e+03,1.601000000000000000e+03
1.849976741324247387e+00,1.508333333333333470e-01,6.815686274509803466e-01,3.476000000000000000e+03,3.620000000000000000e+02,2.038000000000000000e+03,1.624000000000000000e+03
1.854056796506071692e+00,1.474999999999999922e-01,6.782352941176470473e-01,3.459000000000000000e+03,3.540000000000000000e+02,2.046000000000000000e+03,1.641000000000000000e+03
1.858392897712759728e+00,1.445833333333333415e-01,6.747058823529411553e-01,3.441000000000000000e+03,3.470000000000000000e+02,2.053000000000000000e+03,1.659000000000000000e+03
1.861315799419518635e+00,1.404166666666666619e-01,6.717647058823529305e-01,3.426000000000000000e+03,3.370000000000000000e+02,2.063000000000000000e+03,1.674000000000000000e+03
1.866395442439346519e+00,1.383333333333333359e-01,6.676470588235293713e-01,3.405000000000000000e+03,3.320000000000000000e+02,2.068000000000000000e+03,1.695000000000000000e+03
1.871570242187607036e+00,1.370833333333333348e-01,6.633333333333333304e-01,3.383000000000000000e+03,3.290000000000000000e+02,2.071000000000000000e+03,1.717000000000000000e+03
1.876619324530721444e+00,1.333333333333333315e-01,6.601960784313725128e-01,3.367000000000000000e+03,3.200000000000000000e+02,2.080000000000000000e+03,1.733000000000000000e+03
1.879984123005234098e+00,1.316666666666666541e-01,6.560784313725490646e-01,3.346000000000000000e+03,3.160000000000000000e+02,2.084000000000000000e+03,1.754000000000000000e+03
1.884287553739665944e+00,1.304166666666666530e-01,6.517647058823529127e-01,3.324000000000000000e+03,3.130000000000000000e+02,2.087000000000000000e+03,1.776000000000000000e+03
