y,x,IG,I_local,R_local,score_IG,score_IG_I,score_IG_I_R
37,3,0.8000000000000002,1.0,0.0,0.8000000000000002,1.1102230246251565e-16,-0.4999999999999999
15,14,0.8000000000000002,0.9745,0.0,0.8000000000000002,0.020400000000000085,-0.4795999999999999
18,24,0.5840000000000001,0.6628099842118665,0.0,0.5840000000000001,0.053752012630506774,-0.4462479873694932
5,7,0.46399999999999997,0.524851694773087,0.3391304347922117,0.46399999999999997,0.04411864418153033,-0.2863161384223638
17,16,0.8000000000000002,0.952608,0.0,0.8000000000000002,0.0379136000000001,-0.4620863999999999
33,25,0.44,0.4989375323523875,0.0,0.44,0.04084997411808994,-0.45915002588191006
27,9,0.8000000000000002,1.0,0.0,0.8000000000000002,1.1102230246251565e-16,-0.4999999999999999
16,26,0.728,0.841975748917749,0.0,0.728,0.05441940086580077,-0.44558059913419923
11,11,0.3440000000000001,0.39830687773048057,0.5008695652286579,0.3440000000000001,0.025354497815615606,-0.22421071957005545
39,11,0.8000000000000002,1.0,0.0,0.8000000000000002,1.1102230246251565e-16,-0.4999999999999999
19,14,0.8000000000000002,0.904,0.0,0.8000000000000002,0.07680000000000009,-0.4231999999999999
31,14,0.8000000000000002,0.97572,0.0,0.8000000000000002,0.019424000000000108,-0.4805759999999999
17,0,0.7600000000000002,0.8524707936507935,0.0057971014519218635,0.7600000000000002,0.07802336507936536,-0.4190780841946737
32,17,0.608,0.6941968300605035,0.0,0.608,0.05264253595159718,-0.4473574640484028
34,4,0.8000000000000002,1.0,0.0,0.8000000000000002,1.1102230246251565e-16,-0.4999999999999999
1,18,0.65,0.7307601731601732,0.0,0.65,0.06539186147186149,-0.4346081385281385
23,18,0.56,0.6399068651575461,0.0,0.56,0.04807450787396317,-0.45192549212603683
17,7,0.6800000000000002,0.7775076703523516,0.03478260870283554,0.6800000000000002,0.057993863718118877,-0.42461483193046334
30,21,0.272,0.32433516432816517,0.0,0.272,0.01253186853746785,-0.48746813146253215
23,12,0.8000000000000002,0.9840000000000001,0.0,0.8000000000000002,0.012800000000000034,-0.48719999999999997
5,5,0.5359999999999999,0.6011449333333333,0.24347826087810964,0.5359999999999999,0.05508405333333327,-0.3231768162276119
28,18,0.488,0.5510138051359508,0.0,0.488,0.04718895589123934,-0.45281104410876066
29,15,0.8000000000000002,0.9529895238095237,0.0,0.8000000000000002,0.03760838095238117,-0.46239161904761883
19,23,0.512,0.5801116032594856,0.0,0.512,0.047910717392411484,-0.4520892826075885
9,25,0.392,0.4461315593261228,0.0,0.392,0.03509475253910177,-0.46490524746089823
14,14,0.7760000000000001,0.9352333333333334,0.02608695652234404,0.7760000000000001,0.027813333333333357,-0.4591431884054946
11,17,0.752,0.883210735930736,0.0,0.752,0.04543141125541117,-0.45456858874458883
13,1,0.43999999999999995,0.49754752391179063,0.11739130436880907,0.43999999999999995,0.041961980870567406,-0.39934236694502806
10,24,0.44000000000000006,0.49539851170707516,0.0,0.44000000000000006,0.043681190634339895,-0.4563188093656601
24,8,0.8000000000000002,1.0,0.0,0.8000000000000002,1.1102230246251565e-16,-0.4999999999999999
30,1,0.8000000000000002,1.0,0.0,0.8000000000000002,1.1102230246251565e-16,-0.4999999999999999
26,22,0.4640000000000001,0.5222032405519728,0.0,0.4640000000000001,0.04623740755842187,-0.4537625924415781
16,9,0.7760000000000001,0.9033275238095239,0.013913043479395086,0.7760000000000001,0.05333798095238096,-0.4397054973079215
13,20,0.752,0.8644900346320347,0.0,0.752,0.060407972294372225,-0.4395920277056278
17,13,0.8000000000000002,0.9680000000000001,0.0,0.8000000000000002,0.025600000000000067,-0.47439999999999993
6,5,0.44,0.49745455064935057,0.33043478262041587,0.44,0.042036359480519536,-0.2927462492092725
31,6,0.8000000000000002,1.0,0.0,0.8000000000000002,1.1102230246251565e-16,-0.4999999999999999
18,4,0.5840000000000001,0.650133373433584,0.031304347840378076,0.5840000000000001,0.06389330125313286,-0.4204545248266781
22,4,0.8000000000000002,0.9776400000000001,0.0,0.8000000000000002,0.017888000000000015,-0.482112
12,14,0.6800000000000002,0.7983767619047619,0.1373913043505482,0.6800000000000002,0.041298590476190555,-0.3900057573485354
38,22,0.5840000000000001,0.6738859560666371,0.0,0.5840000000000001,0.044891235146690356,-0.45510876485330964
6,22,0.3440000000000001,0.39672827886969225,0.0,0.3440000000000001,0.02661737690424626,-0.47338262309575374
35,9,0.8000000000000002,1.0,0.0,0.8000000000000002,1.1102230246251565e-16,-0.4999999999999999
10,30,0.8000000000000003,0.9324866666666668,0.0,0.8000000000000003,0.05401066666666676,-0.44598933333333324
26,3,0.8000000000000002,1.0,0.0,0.8000000000000002,1.1102230246251565e-16,-0.4999999999999999
6,23,0.32,0.3724344780924643,0.0,0.32,0.022052417526028545,-0.47794758247397146
13,15,0.7760000000000001,0.9330533333333334,0.02608695652234404,0.7760000000000001,0.029557333333333324,-0.45739918840549465
16,8,0.728,0.8317597254901961,0.03652173913406427,0.728,0.06259221960784311,-0.41914691082512473
9,2,0.5359999999999999,0.6043298059587472,0.14956521740393194,0.5359999999999999,0.052536155233002146,-0.3726812360650319
27,15,0.8000000000000002,0.9500799999999999,0.0,0.8000000000000002,0.039936000000000194,-0.4600639999999998
2,19,0.56,0.6394373820915926,0.0,0.56,0.04845009432672598,-0.451549905673274
24,25,0.8000000000000002,0.9481039999999998,0.0,0.8000000000000002,0.04151680000000024,-0.45848319999999976
31,29,0.8000000000000002,0.9669242857142857,0.0,0.8000000000000002,0.02646057142857161,-0.4735394285714284
28,21,0.32000000000000006,0.3731221997495482,0.0,0.32000000000000006,0.02150224020036151,-0.4784977597996385
1,30,0.7500000000000001,0.8436527777777778,0.0,0.7500000000000001,0.0750777777777778,-0.4249222222222222
4,29,0.53,0.5938756197311459,0.0,0.53,0.05489950421508327,-0.4451004957849167
18,11,0.8000000000000002,0.99688,0.0,0.8000000000000002,0.0024960000000001648,-0.49750399999999984
8,12,0.32,0.4150873131009341,0.5930434782681285,0.32,-0.012069850480747324,-0.21554811134668306
6,4,0.5359999999999999,0.6003142839826839,0.2330434782698677,0.5359999999999999,0.05574857281385276,-0.3277296880512134
0,4,0.8000000000000003,1.0,0.0,0.8000000000000003,2.220446049250313e-16,-0.4999999999999998
28,2,0.8000000000000002,1.0,0.0,0.8000000000000002,1.1102230246251565e-16,-0.4999999999999999
21,17,0.728,0.8018677489177489,0.0,0.728,0.08650580086580084,-0.41349419913419916
10,20,0.7760000000000001,0.8657718181818183,0.0,0.7760000000000001,0.08338254545454549,-0.4166174545454545
15,27,0.7760000000000001,0.9073400346320346,0.0,0.7760000000000001,0.05012797229437238,-0.4498720277056276
4,1,0.8000000000000002,0.9619749999999998,0.0,0.8000000000000002,0.030420000000000225,-0.4695799999999998
20,19,0.5359999999999999,0.6063672605042016,0.0,0.5359999999999999,0.05090619159663856,-0.44909380840336144
21,26,0.8000000000000002,0.9677079999999999,0.0,0.8000000000000002,0.025833600000000234,-0.47416639999999977
5,20,0.248,0.3003126013993365,0.0,0.248,0.007749918880530782,-0.4922500811194692
13,9,0.48800000000000004,0.5533994313780266,0.26434782609807184,0.48800000000000004,0.04528045489757876,-0.3225456320533853
3,21,0.512,0.5737300613311935,0.0,0.512,0.053015950935045186,-0.4469840490649548
23,6,0.8000000000000002,1.0,0.0,0.8000000000000002,1.1102230246251565e-16,-0.4999999999999999
3,0,0.8000000000000003,0.9878666666666668,0.0,0.8000000000000003,0.009706666666666752,-0.49029333333333325
24,13,0.8000000000000002,1.0,0.0,0.8000000000000002,1.1102230246251565e-16,-0.4999999999999999
2,9,0.8000000000000002,0.9417847619047619,0.0,0.8000000000000002,0.046572190476190545,-0.45342780952380946
34,1,0.8000000000000002,1.0,0.0,0.8000000000000002,1.1102230246251565e-16,-0.4999999999999999
6,29,0.56,0.6258879713990859,0.0,0.56,0.05928962288073125,-0.44071037711926875
24,2,0.8000000000000002,1.0,0.0,0.8000000000000002,1.1102230246251565e-16,-0.4999999999999999
39,0,0.8000000000000002,1.0,0.0,0.8000000000000002,1.1102230246251565e-16,-0.4999999999999999
16,22,0.4160000000000001,0.47248581614463964,0.0,0.4160000000000001,0.03801134708428838,-0.4619886529157116
7,10,0.29600000000000004,0.348045847700861,0.6313043478351608,0.29600000000000004,0.017563321839311252,-0.16678450424310837
18,10,0.8000000000000002,0.98908,0.0,0.8000000000000002,0.008736000000000188,-0.4912639999999998
34,23,0.22400000000000003,0.27572495645414397,0.0,0.22400000000000003,0.0034200348366848488,-0.49657996516331515
12,16,0.8000000000000002,0.9536228571428572,0.0,0.8000000000000002,0.03710171428571429,-0.4628982857142857
40,20,0.8000000000000003,0.9140679365079365,0.0,0.8000000000000003,0.06874565079365103,-0.431254349206349
34,0,0.8000000000000003,1.0,0.0,0.8000000000000003,2.220446049250313e-16,-0.4999999999999998
4,4,0.68,0.7848833333333333,0.10260869565640832,0.68,0.052093333333333436,-0.3966023188384624
34,24,0.272,0.32547436251475,0.0,0.272,0.011620509988200023,-0.4883794900118
32,1,0.8000000000000002,1.0,0.0,0.8000000000000002,1.1102230246251565e-16,-0.4999999999999999
0,8,0.8000000000000003,0.9948,0.0,0.8000000000000003,0.004160000000000164,-0.49583999999999984
29,5,0.8000000000000002,1.0,0.0,0.8000000000000002,1.1102230246251565e-16,-0.4999999999999999
30,0,0.8000000000000003,1.0,0.0,0.8000000000000003,2.220446049250313e-16,-0.4999999999999998
12,21,0.68,0.7713588077412784,0.0,0.68,0.06291295380697726,-0.43708704619302274
2,4,0.8000000000000002,0.9589719999999999,0.0,0.8000000000000002,0.03282240000000014,-0.46717759999999986
2,27,0.56,0.6286729950276762,0.0,0.56,0.05706160397785909,-0.4429383960221409
33,10,0.8000000000000002,1.0,0.0,0.8000000000000002,1.1102230246251565e-16,-0.4999999999999999
16,12,0.8000000000000002,0.9756994285714284,0.0,0.8000000000000002,0.01944045714285736,-0.48055954285714264
22,29,0.8000000000000002,1.0,0.0,0.8000000000000002,1.1102230246251565e-16,-0.4999999999999999
2,21,0.632,0.7204618842560948,0.0,0.632,0.05563049259512409,-0.4443695074048759
4,18,0.32,0.373078471720804,0.0,0.32,0.021537222623356778,-0.4784627773766432
12,6,0.22400000000000003,0.27503335108778687,0.3756521739384499,0.22400000000000003,0.003973319129770531,-0.3082005939010045
17,17,0.8000000000000002,0.943492,0.0,0.8000000000000002,0.04520640000000009,-0.4547935999999999
20,23,0.56,0.6348128301502419,0.0,0.56,0.052149735879806536,-0.44785026412019346
35,20,0.22400000000000003,0.276092492951747,0.0,0.22400000000000003,0.003126005638602436,-0.49687399436139756
2,16,0.56,0.7366432467532468,0.0,0.56,-0.029314597402597342,-0.5293145974025973
27,19,0.368,0.42246390648558146,0.0,0.368,0.030028874811534823,-0.4699711251884652
25,18,0.512,0.5803327258963499,0.0,0.512,0.04773381928292009,-0.4522661807170799
11,5,0.22400000000000003,0.27468274894210654,0.37043478263432894,0.22400000000000003,0.004253800846314798,-0.3105288078365207
17,25,0.6560000000000001,0.7524058665648077,0.0,0.6560000000000001,0.05407530674815397,-0.445924693251846
14,27,0.752,0.8717700346320346,0.0,0.752,0.054583972294372285,-0.4454160277056277
32,26,0.632,0.7137002073271996,0.0,0.632,0.06103983413824032,-0.4389601658617597
22,26,0.8000000000000002,0.9726480000000001,0.0,0.8000000000000002,0.021881600000000057,-0.47811839999999994
1,26,0.6199999999999999,0.6915535529666411,0.0,0.6199999999999999,0.06675715762668699,-0.433242842373313
21,23,0.5840000000000001,0.6650352399983916,0.0,0.5840000000000001,0.05197180800128676,-0.44802819199871324
5,2,0.752,0.8814013333333334,0.040000000001739124,0.752,0.04687893333333326,-0.4331210666657972
1,17,0.65,0.7707863636363637,0.0,0.65,0.03337090909090901,-0.466629090909091
20,13,0.8000000000000002,0.904,0.0,0.8000000000000002,0.07680000000000009,-0.4231999999999999
0,25,0.7200000000000001,0.8059845598845597,0.0,0.7200000000000001,0.07521235209235222,-0.4247876479076478
4,11,0.608,0.6796358025009046,0.2869565217405671,0.608,0.06429135799927632,-0.2922303811304401
11,28,0.728,0.841975748917749,0.0,0.728,0.05441940086580077,-0.44558059913419923
8,24,0.392,0.44592483006050343,0.0,0.392,0.03526013595159727,-0.46473986404840273
23,2,0.8000000000000002,1.0,0.0,0.8000000000000002,1.1102230246251565e-16,-0.4999999999999999
10,1,0.4999999999999999,0.560508714500154,0.13260869566814745,0.4999999999999999,0.05159302839987662,-0.38210262376604964
26,1,0.8000000000000002,1.0,0.0,0.8000000000000002,1.1102230246251565e-16,-0.4999999999999999
23,20,0.368,0.42229875488185703,0.0,0.368,0.030160996094514336,-0.46983900390548566
4,16,0.32,0.5796920467532467,0.0,0.32,-0.1437536374025974,-0.6437536374025974
33,26,0.56,0.627357569181032,0.0,0.56,0.05811394465517439,-0.4418860553448256
6,20,0.29600000000000004,0.3485698741266092,0.0,0.29600000000000004,0.01714410069871264,-0.48285589930128736
14,26,0.632,0.7225558665648077,0.0,0.632,0.05395530674815374,-0.44604469325184626
8,3,0.488,0.5543166229116152,0.224347826099811,0.488,0.04454670167070779,-0.34327938527938673
35,24,0.29600000000000004,0.3503390469624421,0.0,0.29600000000000004,0.01572876243004634,-0.48427123756995366
6,10,0.392,0.44650073947575286,0.5321739130499055,0.392,0.034799408419397715,-0.19911363505564955
14,28,0.8000000000000002,0.9484234285714286,0.0,0.8000000000000002,0.04126125714285722,-0.4587387428571428
12,12,0.536,0.6146370570919276,0.2886956521804915,0.536,0.04429035432645789,-0.31136181958329634
40,10,0.8000000000000003,1.0,0.0,0.8000000000000003,2.220446049250313e-16,-0.4999999999999998
22,10,0.8000000000000002,1.0,0.0,0.8000000000000002,1.1102230246251565e-16,-0.4999999999999999
23,19,0.44,0.4976490405961427,0.0,0.44,0.04188076752308584,-0.45811923247691416
13,17,0.8000000000000002,0.97112,0.0,0.8000000000000002,0.023104000000000124,-0.4768959999999999
5,24,0.29600000000000004,0.3482643539586002,0.0,0.29600000000000004,0.01738851683311987,-0.48261148316688013
2,3,0.8000000000000002,0.96958,0.0,0.8000000000000002,0.024336000000000135,-0.47566399999999986
7,24,0.344,0.3967338604521068,0.0,0.344,0.02661291163831453,-0.47338708836168547
3,15,0.4639999999999999,0.6810268522214628,0.07478260869587902,0.4639999999999999,-0.08082148177717036,-0.5434301774292308
37,15,0.752,0.894988606060606,0.0,0.752,0.03600911515151517,-0.46399088484848483
15,2,0.488,0.5496278725866048,0.07652173914971644,0.488,0.048297701930716086,-0.4134414284944257
38,6,0.8000000000000002,1.0,0.0,0.8000000000000002,1.1102230246251565e-16,-0.4999999999999999
36,11,0.8000000000000002,1.0,0.0,0.8000000000000002,1.1102230246251565e-16,-0.4999999999999999
17,27,0.8000000000000002,0.9540000346320346,0.0,0.8000000000000002,0.036799972294372374,-0.4632000277056276
40,14,0.8000000000000003,0.9836666666666667,0.0,0.8000000000000003,0.013066666666666893,-0.4869333333333331
7,11,0.29600000000000004,0.34802614362644574,0.6678260869640076,0.29600000000000004,0.017579085098843428,-0.14850787141915278
39,9,0.8000000000000002,1.0,0.0,0.8000000000000002,1.1102230246251565e-16,-0.4999999999999999
9,19,0.6080000000000001,0.6832911967083483,0.0,0.6080000000000001,0.06136704263332149,-0.4386329573666785
30,28,0.8000000000000002,0.9699959999999999,0.0,0.8000000000000002,0.024003200000000224,-0.4759967999999998
18,1,0.7100000000000002,0.8061140476190476,0.006521739136672966,0.7100000000000002,0.06510876190476211,-0.4316303685269014
40,0,0.8,1.0,0.0,0.8,0.0,-0.5
24,26,0.8000000000000002,0.975976,0.0,0.8000000000000002,0.019219200000000103,-0.4807807999999999
1,2,0.8000000000000002,0.9909000000000001,0.0,0.8000000000000002,0.007280000000000064,-0.49271999999999994
31,4,0.8000000000000002,1.0,0.0,0.8000000000000002,1.1102230246251565e-16,-0.4999999999999999
30,3,0.8000000000000002,1.0,0.0,0.8000000000000002,1.1102230246251565e-16,-0.4999999999999999
11,22,0.608,0.6812381746880569,0.0,0.608,0.06300946024955445,-0.43699053975044555
29,4,0.8000000000000002,1.0,0.0,0.8000000000000002,1.1102230246251565e-16,-0.4999999999999999
10,18,0.6800000000000002,0.7805349376114081,0.0,0.6800000000000002,0.05557204991087361,-0.4444279500891264
40,11,0.8000000000000003,1.0,0.0,0.8000000000000003,2.220446049250313e-16,-0.4999999999999998
10,0,0.56,0.6232309368787388,0.095652173926276,0.56,0.06141525049700902,-0.390758662539853
8,15,0.392,0.5807470138018843,0.15652173913232514,0.392,-0.07259761104150747,-0.4943367414753449
18,6,0.6560000000000001,0.7448354686716792,0.0260869565310397,0.6560000000000001,0.06013162506265679,-0.4268248966718234
13,29,0.8000000000000002,0.9560909523809524,0.0,0.8000000000000002,0.03512723809523821,-0.4648727619047618
4,7,0.584,0.6746751540616246,0.2086956521804915,0.584,0.04425987675070031,-0.35139229715905396
6,25,0.2720000000000001,0.3239589331338111,0.0,0.2720000000000001,0.012832853492951213,-0.4871671465070488
12,26,0.536,0.606207043035396,0.0,0.536,0.05103436557168323,-0.4489656344283168
14,23,0.4160000000000001,0.47206966030048386,0.0,0.4160000000000001,0.03834427175961297,-0.46165572824038703
40,15,0.8000000000000003,0.9701466666666667,0.0,0.8000000000000003,0.02388266666666683,-0.47611733333333317
31,27,0.752,0.8814647012987014,0.0,0.752,0.046828238961038826,-0.4531717610389612
16,25,0.6080000000000001,0.6926829253883372,0.0,0.6080000000000001,0.05385365968933031,-0.4461463403106697
2,11,0.752,0.8790714632034632,0.078260869565293,0.752,0.04874282943722941,-0.4121267357801241
8,14,0.36800000000000005,0.5559819968102073,0.32173913043818525,0.36800000000000005,-0.07678559744816582,-0.4159160322290732
37,24,0.536,0.6067609179204696,0.0,0.536,0.05059126566362432,-0.4494087343363757
14,1,0.5000000000000001,0.5597674882611667,0.08260869567032136,0.5000000000000001,0.05218600939106671,-0.4065096427737726
4,26,0.29600000000000004,0.35000056402923135,0.0,0.29600000000000004,0.01599954877661497,-0.48400045122338503
22,20,0.392,0.44704493924651195,0.0,0.392,0.03436404860279041,-0.4656359513972096
12,19,0.8000000000000002,0.9297034285714286,0.0,0.8000000000000002,0.05623725714285721,-0.4437627428571428
17,22,0.4160000000000001,0.47187381614463964,0.0,0.4160000000000001,0.03850094708428836,-0.46149905291571164
18,27,0.8000000000000002,0.9648727619047619,0.0,0.8000000000000002,0.028101790476190547,-0.47189820952380945
17,4,0.4640000000000001,0.5230153468162384,0.0660869565432136,0.4640000000000001,0.045587722547009324,-0.42136879918138387
32,30,0.8000000000000003,0.9722666666666666,0.0,0.8000000000000003,0.02218666666666691,-0.4778133333333331
14,24,0.44000000000000006,0.49718394601476956,0.0,0.44000000000000006,0.0422528431881844,-0.4577471568118156
29,10,0.8000000000000002,1.0,0.0,0.8000000000000002,1.1102230246251565e-16,-0.4999999999999999
16,7,0.6080000000000001,0.6909948794620823,0.07130434783689982,0.6080000000000001,0.055204096430334304,-0.4091437296512158
11,6,0.22400000000000003,0.27459295108778686,0.41739130437141775,0.22400000000000003,0.00432563912977052,-0.28697870868452063
15,22,0.44000000000000006,0.49830581614463965,0.0,0.44000000000000006,0.04135534708428834,-0.45864465291571166
3,17,0.44,0.5873864623376623,0.0,0.44,-0.02990916987012987,-0.5299091698701299
39,5,0.8000000000000002,1.0,0.0,0.8000000000000002,1.1102230246251565e-16,-0.4999999999999999
36,21,0.3440000000000001,0.3975215460390105,0.0,0.3440000000000001,0.025982763168791667,-0.47401723683120833
36,10,0.8000000000000002,1.0,0.0,0.8000000000000002,1.1102230246251565e-16,-0.4999999999999999
5,13,0.368,0.6538634276600592,0.36000000000173915,0.368,-0.1550907421280474,-0.47509074212717783
34,11,0.8000000000000002,1.0,0.0,0.8000000000000002,1.1102230246251565e-16,-0.4999999999999999
10,28,0.6800000000000002,0.7822584155844154,0.0,0.6800000000000002,0.05419326753246778,-0.4458067324675322
33,6,0.8000000000000002,1.0,0.0,0.8000000000000002,1.1102230246251565e-16,-0.4999999999999999
37,30,0.8000000000000003,0.9800666666666668,0.0,0.8000000000000003,0.015946666666666776,-0.4840533333333332
1,0,0.8000000000000002,1.0,0.0,0.8000000000000002,1.1102230246251565e-16,-0.4999999999999999
23,25,0.8000000000000002,0.9481039999999998,0.0,0.8000000000000002,0.04151680000000024,-0.45848319999999976
5,22,0.296,0.34868976804718144,0.0,0.296,0.017048185562254847,-0.48295181443774515
24,22,0.48800000000000004,0.5478426800598333,0.0,0.48800000000000004,0.04972585595213341,-0.4502741440478666
20,20,0.44000000000000006,0.4981540336134453,0.0,0.44000000000000006,0.0414767731092438,-0.4585232268907562
32,6,0.8000000000000002,1.0,0.0,0.8000000000000002,1.1102230246251565e-16,-0.4999999999999999
9,17,0.536,0.6680898521705332,0.0,0.536,0.0015281182635734636,-0.49847188173642654
33,30,0.8000000000000003,0.9644666666666666,0.0,0.8000000000000003,0.028426666666666933,-0.47157333333333307
32,12,0.8000000000000002,1.0,0.0,0.8000000000000002,1.1102230246251565e-16,-0.4999999999999999
24,15,0.8000000000000002,0.961492761904762,0.0,0.8000000000000002,0.030805790476190587,-0.4691942095238094
28,28,0.8000000000000002,0.99688,0.0,0.8000000000000002,0.0024960000000001648,-0.49750399999999984
9,18,0.56,0.6340283395654912,0.0,0.56,0.052777328347607066,-0.44722267165239293
5,28,0.4640000000000001,0.524896013017897,0.0,0.4640000000000001,0.04408318958568247,-0.45591681041431753
14,29,0.8000000000000002,0.9688742857142858,0.0,0.8000000000000002,0.024900571428571494,-0.4750994285714285
1,12,0.8000000000000002,0.9413542857142856,0.0,0.8000000000000002,0.04691657142857164,-0.45308342857142836
36,6,0.8000000000000002,1.0,0.0,0.8000000000000002,1.1102230246251565e-16,-0.4999999999999999
16,19,0.728,0.841975748917749,0.0,0.728,0.05441940086580077,-0.44558059913419923
32,20,0.272,0.3238489165375657,0.0,0.272,0.01292086676994747,-0.48707913323005253
30,20,0.29600000000000004,0.3485345470630773,0.0,0.29600000000000004,0.017172362349538173,-0.4828276376504618
20,2,0.752,0.8942502857142856,0.0017391304381852545,0.752,0.036599771428571515,-0.46253066335233584
27,21,0.32000000000000006,0.3734083679065135,0.0,0.32000000000000006,0.021273305674789245,-0.47872669432521076
27,5,0.8000000000000002,1.0,0.0,0.8000000000000002,1.1102230246251565e-16,-0.4999999999999999
9,7,0.20000000000000004,0.250399585770751,0.5652173913232513,0.20000000000000004,-0.0003196686166007656,-0.2177109729549751
21,3,0.8000000000000002,0.9534822857142856,0.0,0.8000000000000002,0.03721417142857164,-0.46278582857142836
39,14,0.8000000000000002,0.97875,0.0,0.8000000000000002,0.017000000000000126,-0.4829999999999999
0,14,0.8000000000000003,0.9383454545454543,0.0,0.8000000000000003,0.04932363636363679,-0.4506763636363632
13,26,0.5840000000000001,0.6628099842118665,0.0,0.5840000000000001,0.053752012630506774,-0.4462479873694932
6,16,0.24800000000000005,0.5308452094728802,0.0,0.24800000000000005,-0.17667616757830412,-0.6766761675783042
29,28,0.8000000000000002,0.984608,0.0,0.8000000000000002,0.012313600000000036,-0.48768639999999996
30,6,0.8000000000000002,1.0,0.0,0.8000000000000002,1.1102230246251565e-16,-0.4999999999999999
20,24,0.6800000000000002,0.7810753791698497,0.0,0.6800000000000002,0.05513969666412033,-0.44486030333587967
33,1,0.8000000000000002,1.0,0.0,0.8000000000000002,1.1102230246251565e-16,-0.4999999999999999
25,3,0.8000000000000002,1.0,0.0,0.8000000000000002,1.1102230246251565e-16,-0.4999999999999999
4,28,0.4640000000000001,0.525626131683545,0.0,0.4640000000000001,0.04349909465316404,-0.45650090534683596
5,30,0.64,0.7067107936507936,0.0,0.64,0.07463136507936508,-0.4253686349206349
28,29,0.8000000000000002,1.0,0.0,0.8000000000000002,1.1102230246251565e-16,-0.4999999999999999
36,24,0.4160000000000001,0.47410048893496237,0.0,0.4160000000000001,0.03671960885203018,-0.4632803911479698
